Time,mass A x axis,mass B x axis
4.300431E+01,-1.250243E-01,1.447319E-01
4.303765E+01,-1.15293E-01,1.444215E-01
4.307099E+01,-1.05845E-01,1.438424E-01
4.310432E+01,-9.643518E-02,1.426747E-01
4.313766E+01,-8.768407E-02,1.407818E-01
4.3171E+01,-7.972182E-02,1.385755E-01
4.320433E+01,-7.250606E-02,1.357416E-01
4.323767E+01,-6.610849E-02,1.325084E-01
4.327101E+01,-6.096346E-02,1.290872E-01
4.330434E+01,-5.695839E-02,1.25314E-01
4.333768E+01,-5.451768E-02,1.217075E-01
4.337102E+01,-5.303444E-02,1.178552E-01
4.340435E+01,-5.31218E-02,1.140192E-01
4.343769E+01,-5.455665E-02,1.105875E-01
4.347103E+01,-5.75688E-02,1.072395E-01
4.350436E+01,-6.163132E-02,1.043645E-01
4.35377E+01,-6.72246E-02,1.020084E-01
4.357104E+01,-7.394268E-02,9.973097E-02
4.360437E+01,-8.193293E-02,9.784806E-02
4.363771E+01,-9.08158E-02,9.650751E-02
4.367105E+01,-9.987244E-02,9.562893E-02
4.370438E+01,-1.094324E-01,9.520427E-02
4.373772E+01,-1.19184E-01,9.528579E-02
4.377106E+01,-1.290422E-01,9.591665E-02
4.380439E+01,-1.388627E-01,9.716692E-02
4.383773E+01,-1.481288E-01,9.894451E-02
4.387107E+01,-1.570685E-01,1.007196E-01
4.39044E+01,-1.647685E-01,1.027478E-01
4.393774E+01,-1.712464E-01,1.048972E-01
4.397108E+01,-1.769994E-01,1.074288E-01
4.400441E+01,-1.814472E-01,1.101586E-01
4.403775E+01,-1.844615E-01,1.129315E-01
4.407109E+01,-1.858969E-01,1.158085E-01
4.410442E+01,-1.85839E-01,1.186966E-01
4.413776E+01,-1.843093E-01,1.214134E-01
4.41711E+01,-1.815374E-01,1.238357E-01
4.420443E+01,-1.772643E-01,1.258408E-01
4.423777E+01,-1.718065E-01,1.277204E-01
4.427111E+01,-1.653364E-01,1.29234E-01
4.430444E+01,-1.578471E-01,1.304038E-01
4.433778E+01,-1.491935E-01,1.314416E-01
4.437112E+01,-1.39978E-01,1.321211E-01
4.440445E+01,-1.305565E-01,1.321256E-01
4.443779E+01,-1.206513E-01,1.31962E-01
4.447113E+01,-1.105145E-01,1.31458E-01
4.450446E+01,-1.008855E-01,1.30686E-01
4.45378E+01,-9.138689E-02,1.295102E-01
4.457114E+01,-8.235477E-02,1.284335E-01
4.460447E+01,-7.41221E-02,1.27038E-01
4.463781E+01,-6.691825E-02,1.252443E-01
4.467115E+01,-6.092703E-02,1.23116E-01
4.470448E+01,-5.607666E-02,1.211499E-01
4.473782E+01,-5.257247E-02,1.193655E-01
4.477116E+01,-5.061624E-02,1.171734E-01
4.480449E+01,-4.97296E-02,1.155412E-01
4.483783E+01,-5.081265E-02,1.139443E-01
4.487117E+01,-5.287243E-02,1.120756E-01
4.49045E+01,-5.68746E-02,1.106415E-01
4.493784E+01,-6.188566E-02,1.095913E-01
4.497118E+01,-6.82934E-02,1.085692E-01
4.500451E+01,-7.569647E-02,1.081594E-01
4.503785E+01,-8.418087E-02,1.07693E-01
4.507119E+01,-9.350957E-02,1.074928E-01
4.510452E+01,-1.033314E-01,1.077055E-01
4.513786E+01,-1.134491E-01,1.080257E-01
4.51712E+01,-1.237061E-01,1.084769E-01
4.520453E+01,-1.337025E-01,1.092921E-01
4.523787E+01,-1.433117E-01,1.09932E-01
4.527121E+01,-1.524109E-01,1.109828E-01
4.530454E+01,-1.61263E-01,1.117928E-01
4.533788E+01,-1.689186E-01,1.127549E-01
4.537122E+01,-1.752097E-01,1.139143E-01
4.540455E+01,-1.806228E-01,1.147447E-01
4.543789E+01,-1.845553E-01,1.157068E-01
4.547123E+01,-1.868301E-01,1.166687E-01
4.550456E+01,-1.879046E-01,1.174495E-01
4.55379E+01,-1.87494E-01,1.181661E-01
4.557124E+01,-1.856603E-01,1.187187E-01
4.560457E+01,-1.821136E-01,1.19367E-01
4.563791E+01,-1.773942E-01,1.197766E-01
4.567125E+01,-1.711206E-01,1.203251E-01
4.570458E+01,-1.639894E-01,1.20348E-01
4.573792E+01,-1.558555E-01,1.203535E-01
4.577126E+01,-1.467308E-01,1.202088E-01
4.580459E+01,-1.372772E-01,1.200426E-01
4.583793E+01,-1.273535E-01,1.197963E-01
4.587127E+01,-1.172706E-01,1.195731E-01
4.59046E+01,-1.070789E-01,1.188328E-01
4.593794E+01,-9.718095E-02,1.182277E-01
4.597128E+01,-8.746719E-02,1.173988E-01
4.600461E+01,-7.852168E-02,1.169935E-01
4.603795E+01,-7.047242E-02,1.165003E-01
4.607129E+01,-6.340586E-02,1.159552E-01
4.610462E+01,-5.765451E-02,1.155556E-01
4.613796E+01,-5.328223E-02,1.155806E-01
4.61713E+01,-5.03396E-02,1.155579E-01
4.620463E+01,-4.883745E-02,1.157985E-01
4.623797E+01,-4.899524E-02,1.160411E-01
4.627131E+01,-5.055193E-02,1.161904E-01
4.630464E+01,-5.359376E-02,1.166283E-01
4.633798E+01,-5.772821E-02,1.168678E-01
4.637132E+01,-6.335628E-02,1.178392E-01
4.640465E+01,-7.028857E-02,1.184593E-01
4.643799E+01,-7.816074E-02,1.192562E-01
4.647133E+01,-8.717314E-02,1.199923E-01
4.650466E+01,-9.675306E-02,1.205262E-01
4.6538E+01,-1.065153E-01,1.212165E-01
4.657134E+01,-1.168338E-01,1.218432E-01
4.660467E+01,-1.267318E-01,1.222267E-01
4.663801E+01,-1.3663E-01,1.221629E-01
4.667135E+01,-1.460573E-01,1.221069E-01
4.670468E+01,-1.549675E-01,1.21998E-01
4.673802E+01,-1.629809E-01,1.217854E-01
4.677136E+01,-1.70164E-01,1.213683E-01
4.680469E+01,-1.762112E-01,1.208034E-01
4.683803E+01,-1.810399E-01,1.19994E-01
4.687137E+01,-1.844629E-01,1.19376E-01
4.69047E+01,-1.862745E-01,1.181395E-01
4.693804E+01,-1.867865E-01,1.169856E-01
4.697138E+01,-1.856799E-01,1.15893E-01
4.700471E+01,-1.82947E-01,1.148868E-01
4.703805E+01,-1.788155E-01,1.135509E-01
4.707139E+01,-1.734352E-01,1.12247E-01
4.710472E+01,-1.67161E-01,1.109347E-01
4.713806E+01,-1.594573E-01,1.096601E-01
4.71714E+01,-1.512382E-01,1.083443E-01
4.720473E+01,-1.421318E-01,1.072848E-01
4.723807E+01,-1.324165E-01,1.066156E-01
4.727141E+01,-1.222876E-01,1.058882E-01
4.730474E+01,-1.123392E-01,1.056927E-01
4.733808E+01,-1.02331E-01,1.056661E-01
4.737142E+01,-9.271769E-02,1.058908E-01
4.740475E+01,-8.36592E-02,1.063253E-01
4.743809E+01,-7.559293E-02,1.06682E-01
4.747143E+01,-6.836261E-02,1.074566E-01
4.750476E+01,-6.242799E-02,1.085786E-01
4.75381E+01,-5.763086E-02,1.101989E-01
4.757144E+01,-5.410752E-02,1.117643E-01
4.760478E+01,-5.182856E-02,1.137158E-01
4.763811E+01,-5.120925E-02,1.154691E-01
4.767145E+01,-5.20281E-02,1.179172E-01
4.770479E+01,-5.419158E-02,1.200766E-01
4.773812E+01,-5.769753E-02,1.22376E-01
4.777146E+01,-6.262323E-02,1.245152E-01
4.78048E+01,-6.898106E-02,1.264371E-01
4.783813E+01,-7.590207E-02,1.282798E-01
4.787147E+01,-8.399108E-02,1.302718E-01
4.790481E+01,-9.284951E-02,1.317209E-01
4.793814E+01,-1.020506E-01,1.329123E-01
4.797148E+01,-1.118036E-01,1.336212E-01
4.800482E+01,-1.217415E-01,1.341373E-01
4.803815E+01,-1.314617E-01,1.342505E-01
4.807149E+01,-1.408127E-01,1.338128E-01
4.810483E+01,-1.495196E-01,1.333759E-01
4.813816E+01,-1.57944E-01,1.318499E-01
4.81715E+01,-1.655429E-01,1.303363E-01
4.820484E+01,-1.717326E-01,1.283231E-01
4.823817E+01,-1.765946E-01,1.263921E-01
4.827151E+01,-1.807143E-01,1.236818E-01
4.830485E+01,-1.833927E-01,1.209405E-01
4.833818E+01,-1.846498E-01,1.178331E-01
4.837152E+01,-1.840252E-01,1.148586E-01
4.840486E+01,-1.822516E-01,1.118626E-01
4.843819E+01,-1.79327E-01,1.089198E-01
4.847153E+01,-1.749393E-01,1.061709E-01
4.850487E+01,-1.695393E-01,1.034874E-01
4.85382E+01,-1.628362E-01,1.010321E-01
4.857154E+01,-1.553089E-01,9.86324E-02
4.860488E+01,-1.470501E-01,9.688841E-02
4.863821E+01,-1.380682E-01,9.515665E-02
4.867155E+01,-1.286285E-01,9.403545E-02
4.870489E+01,-1.192678E-01,9.327783E-02
4.873822E+01,-1.095224E-01,9.328944E-02
4.877156E+01,-1.002621E-01,9.371388E-02
4.88049E+01,-9.159433E-02,9.451912E-02
4.883823E+01,-8.314619E-02,9.60663E-02
4.887157E+01,-7.558118E-02,9.801106E-02
4.890491E+01,-6.921461E-02,1.002617E-01
4.893824E+01,-6.349257E-02,1.032552E-01
4.897158E+01,-5.942192E-02,1.064673E-01
4.900492E+01,-5.70154E-02,1.098458E-01
4.903825E+01,-5.561821E-02,1.138679E-01
4.907159E+01,-5.582793E-02,1.175623E-01
4.910493E+01,-5.713847E-02,1.215539E-01
4.913826E+01,-5.990513E-02,1.255996E-01
4.91716E+01,-6.391881E-02,1.296087E-01
4.920494E+01,-6.904257E-02,1.333532E-01
4.923827E+01,-7.493649E-02,1.367213E-01
4.927161E+01,-8.226102E-02,1.397501E-01
4.930495E+01,-8.994733E-02,1.423283E-01
4.933828E+01,-9.837133E-02,1.443019E-01
4.937162E+01,-1.071917E-01,1.456024E-01
4.940496E+01,-1.157717E-01,1.462923E-01
4.943829E+01,-1.248911E-01,1.460568E-01
4.947163E+01,-1.336331E-01,1.453948E-01
4.950497E+01,-1.419032E-01,1.443806E-01
4.95383E+01,-1.498391E-01,1.424547E-01
4.957164E+01,-1.571571E-01,1.402829E-01
4.960498E+01,-1.637574E-01,1.371198E-01
4.963831E+01,-1.691281E-01,1.337117E-01
4.967165E+01,-1.732601E-01,1.300364E-01
4.970499E+01,-1.762069E-01,1.257127E-01
4.973832E+01,-1.777937E-01,1.21354E-01
4.977166E+01,-1.785245E-01,1.167293E-01
4.9805E+01,-1.77717E-01,1.118437E-01
4.983833E+01,-1.757482E-01,1.073022E-01
4.987167E+01,-1.72337E-01,1.028758E-01
4.990501E+01,-1.679801E-01,9.887717E-02
4.993834E+01,-1.624625E-01,9.498301E-02
4.997168E+01,-1.561014E-01,9.144758E-02
5.000502E+01,-1.488399E-01,8.803033E-02
5.003835E+01,-1.4093E-01,8.549025E-02
5.007169E+01,-1.323915E-01,8.357461E-02
5.010503E+01,-1.236383E-01,8.259507E-02
5.013836E+01,-1.148946E-01,8.204858E-02
5.01717E+01,-1.06416E-01,8.245663E-02
5.020504E+01,-9.830693E-02,8.352322E-02
5.023837E+01,-9.044114E-02,8.545318E-02
5.027171E+01,-8.376764E-02,8.782391E-02
5.030505E+01,-7.741638E-02,9.131779E-02
5.033838E+01,-7.183671E-02,9.503328E-02
5.037172E+01,-6.747532E-02,9.954577E-02
5.040506E+01,-6.447957E-02,1.042888E-01
5.043839E+01,-6.253284E-02,1.097831E-01
5.047173E+01,-6.184471E-02,1.150839E-01
5.050507E+01,-6.237177E-02,1.207123E-01
5.05384E+01,-6.42852E-02,1.261187E-01
5.057174E+01,-6.732196E-02,1.316044E-01
5.060508E+01,-7.117879E-02,1.367691E-01
5.063841E+01,-7.627733E-02,1.417022E-01
5.067175E+01,-8.154766E-02,1.459085E-01
5.070509E+01,-8.821275E-02,1.494514E-01
5.073842E+01,-9.546973E-02,1.525358E-01
5.077176E+01,-1.029507E-01,1.546434E-01
5.08051E+01,-1.108251E-01,1.557328E-01
5.083843E+01,-1.18805E-01,1.560445E-01
5.087177E+01,-1.268417E-01,1.554408E-01
5.090511E+01,-1.343736E-01,1.541441E-01
5.093844E+01,-1.416938E-01,1.520985E-01
5.097178E+01,-1.486248E-01,1.491211E-01
5.100512E+01,-1.546955E-01,1.453063E-01
5.103845E+01,-1.599171E-01,1.411009E-01
5.107179E+01,-1.643125E-01,1.362401E-01
5.110513E+01,-1.67664E-01,1.307248E-01
5.113846E+01,-1.698722E-01,1.246249E-01
5.11718E+01,-1.709826E-01,1.186341E-01
5.120514E+01,-1.711106E-01,1.125653E-01
5.123847E+01,-1.700072E-01,1.062229E-01
5.127181E+01,-1.676638E-01,1.002852E-01
5.130515E+01,-1.641247E-01,9.475451E-02
5.133848E+01,-1.59843E-01,8.959987E-02
5.137182E+01,-1.548091E-01,8.450051E-02
5.140516E+01,-1.487902E-01,8.070468E-02
5.143849E+01,-1.421896E-01,7.735857E-02
5.147183E+01,-1.350352E-01,7.438135E-02
5.150517E+01,-1.276803E-01,7.253351E-02
5.15385E+01,-1.201926E-01,7.170985E-02
5.157184E+01,-1.127979E-01,7.173576E-02
5.160518E+01,-1.052504E-01,7.262341E-02
5.163851E+01,-9.83885E-02,7.470981E-02
5.167185E+01,-9.168471E-02,7.797713E-02
5.170519E+01,-8.582716E-02,8.202186E-02
5.173852E+01,-8.08613E-02,8.686555E-02
5.177186E+01,-7.675077E-02,9.229931E-02
5.18052E+01,-7.376705E-02,9.827051E-02
5.183853E+01,-7.175266E-02,1.046638E-01
5.187187E+01,-7.046092E-02,1.116913E-01
5.190521E+01,-7.010666E-02,1.187414E-01
5.193854E+01,-7.110496E-02,1.258563E-01
5.197188E+01,-7.297438E-02,1.327339E-01
5.200522E+01,-7.571636E-02,1.392392E-01
5.203855E+01,-7.954684E-02,1.451318E-01
5.207189E+01,-8.405513E-02,1.507175E-01
5.210523E+01,-8.940843E-02,1.555838E-01
5.213856E+01,-9.517935E-02,1.59484E-01
5.21719E+01,-1.013795E-01,1.624891E-01
5.220524E+01,-1.077977E-01,1.644361E-01
5.223857E+01,-1.146254E-01,1.651899E-01
5.227191E+01,-1.212363E-01,1.651518E-01
5.230525E+01,-1.275609E-01,1.639595E-01
5.233858E+01,-1.340173E-01,1.616879E-01
5.237192E+01,-1.402468E-01,1.582543E-01
5.240526E+01,-1.457273E-01,1.541032E-01
5.243859E+01,-1.506447E-01,1.490754E-01
5.247193E+01,-1.545196E-01,1.431906E-01
5.250527E+01,-1.578829E-01,1.368265E-01
5.25386E+01,-1.600869E-01,1.301249E-01
5.257194E+01,-1.617549E-01,1.228496E-01
5.260528E+01,-1.622603E-01,1.155153E-01
5.263861E+01,-1.619733E-01,1.082761E-01
5.267195E+01,-1.605221E-01,1.007367E-01
5.270529E+01,-1.582835E-01,9.365488E-02
5.273862E+01,-1.553996E-01,8.694868E-02
5.277196E+01,-1.516617E-01,8.092506E-02
5.28053E+01,-1.471837E-01,7.55801E-02
5.283863E+01,-1.420347E-01,7.098674E-02
5.287197E+01,-1.364416E-01,6.747222E-02
5.290531E+01,-1.304982E-01,6.485555E-02
5.293864E+01,-1.244229E-01,6.374545E-02
5.297198E+01,-1.184902E-01,6.357787E-02
5.300532E+01,-1.122276E-01,6.438485E-02
5.303865E+01,-1.063518E-01,6.636396E-02
5.307199E+01,-1.010915E-01,6.961745E-02
5.310533E+01,-9.597945E-02,7.389566E-02
5.313866E+01,-9.141653E-02,7.900107E-02
5.3172E+01,-8.772143E-02,8.513238E-02
5.320534E+01,-8.457563E-02,9.193648E-02
5.323867E+01,-8.221269E-02,9.942363E-02
5.327201E+01,-8.108399E-02,1.071063E-01
5.330535E+01,-8.054727E-02,1.1529E-01
5.333868E+01,-8.082583E-02,1.232332E-01
5.337202E+01,-8.198183E-02,1.312829E-01
5.340536E+01,-8.390535E-02,1.390475E-01
5.343869E+01,-8.63876E-02,1.461159E-01
5.347203E+01,-8.946436E-02,1.52597E-01
5.350537E+01,-9.327795E-02,1.584591E-01
5.35387E+01,-9.76325E-02,1.631237E-01
5.357204E+01,-1.021781E-01,1.669971E-01
5.360538E+01,-1.070839E-01,1.697753E-01
5.363871E+01,-1.119481E-01,1.714053E-01
5.367205E+01,-1.17155E-01,1.716207E-01
5.370539E+01,-1.222807E-01,1.708353E-01
5.373872E+01,-1.271193E-01,1.689767E-01
5.377206E+01,-1.321285E-01,1.660385E-01
5.38054E+01,-1.36382E-01,1.617213E-01
5.383873E+01,-1.4031E-01,1.562823E-01
5.387207E+01,-1.439371E-01,1.504389E-01
5.390541E+01,-1.470979E-01,1.433928E-01
5.393874E+01,-1.49411E-01,1.358634E-01
5.397208E+01,-1.508731E-01,1.277793E-01
5.400542E+01,-1.514995E-01,1.192508E-01
5.403875E+01,-1.519691E-01,1.107284E-01
5.407209E+01,-1.512028E-01,1.024497E-01
5.410543E+01,-1.502354E-01,9.41654E-02
5.413876E+01,-1.483437E-01,8.639479E-02
5.41721E+01,-1.459962E-01,7.940213E-02
5.420544E+01,-1.429411E-01,7.311621E-02
5.423877E+01,-1.395909E-01,6.724336E-02
5.427211E+01,-1.353934E-01,6.265889E-02
5.430545E+01,-1.31E-01,5.927842E-02
5.433878E+01,-1.264002E-01,5.729254E-02
5.437212E+01,-1.218992E-01,5.634779E-02
5.440546E+01,-1.175905E-01,5.699269E-02
5.443879E+01,-1.132775E-01,5.869877E-02
5.447213E+01,-1.093488E-01,6.140377E-02
5.450547E+01,-1.055526E-01,6.556313E-02
5.45388E+01,-1.019885E-01,7.088379E-02
5.457214E+01,-9.901677E-02,7.725767E-02
5.460548E+01,-9.670185E-02,8.427601E-02
5.463881E+01,-9.464364E-02,9.2121E-02
5.467215E+01,-9.352354E-02,1.00634E-01
5.470549E+01,-9.247353E-02,1.094097E-01
5.473882E+01,-9.209169E-02,1.184475E-01
5.477216E+01,-9.245616E-02,1.274848E-01
5.48055E+01,-9.33216E-02,1.361569E-01
5.483883E+01,-9.479216E-02,1.442081E-01
5.487217E+01,-9.66019E-02,1.519809E-01
5.490551E+01,-9.872772E-02,1.585189E-01
5.493884E+01,-1.010485E-01,1.644433E-01
5.497218E+01,-1.038392E-01,1.692542E-01
5.500552E+01,-1.069434E-01,1.731425E-01
5.503885E+01,-1.103308E-01,1.757025E-01
5.507219E+01,-1.139061E-01,1.76818E-01
5.510553E+01,-1.173067E-01,1.765883E-01
5.513886E+01,-1.207762E-01,1.753584E-01
5.51722E+01,-1.240417E-01,1.726547E-01
5.520554E+01,-1.269921E-01,1.686337E-01
5.523887E+01,-1.302118E-01,1.634476E-01
5.527221E+01,-1.330236E-01,1.574192E-01
5.530555E+01,-1.354405E-01,1.501746E-01
5.533888E+01,-1.375195E-01,1.422373E-01
5.537222E+01,-1.390513E-01,1.340625E-01
5.540556E+01,-1.400199E-01,1.252784E-01
5.543889E+01,-1.406893E-01,1.162315E-01
5.547223E+01,-1.405178E-01,1.071808E-01
5.550557E+01,-1.401156E-01,9.83339E-02
5.55389E+01,-1.392641E-01,8.944931E-02
5.557224E+01,-1.378992E-01,8.139071E-02
5.560558E+01,-1.361776E-01,7.375234E-02
5.563891E+01,-1.34287E-01,6.734892E-02
5.567225E+01,-1.31982E-01,6.169754E-02
5.570559E+01,-1.294768E-01,5.725379E-02
5.573892E+01,-1.267965E-01,5.426579E-02
5.577226E+01,-1.237398E-01,5.26881E-02
5.58056E+01,-1.209517E-01,5.242772E-02
5.583893E+01,-1.181509E-01,5.366055E-02
5.587227E+01,-1.15615E-01,5.625275E-02
5.590561E+01,-1.129672E-01,5.987609E-02
5.593894E+01,-1.109337E-01,6.502983E-02
5.597228E+01,-1.090293E-01,7.126508E-02
5.600562E+01,-1.073913E-01,7.838534E-02
5.603895E+01,-1.061577E-01,8.643734E-02
5.607229E+01,-1.051712E-01,9.501997E-02
5.610563E+01,-1.043869E-01,1.042081E-01
5.613896E+01,-1.036484E-01,1.138823E-01
5.61723E+01,-1.035134E-01,1.230975E-01
5.620564E+01,-1.037601E-01,1.323858E-01
5.623897E+01,-1.040362E-01,1.415259E-01
5.627231E+01,-1.046757E-01,1.499335E-01
5.630565E+01,-1.058043E-01,1.574056E-01
5.633898E+01,-1.066428E-01,1.640668E-01
5.637232E+01,-1.079822E-01,1.69711E-01
5.640566E+01,-1.095124E-01,1.742348E-01
5.643899E+01,-1.110043E-01,1.773287E-01
5.647233E+01,-1.126378E-01,1.791391E-01
5.650567E+01,-1.142246E-01,1.799562E-01
5.6539E+01,-1.158057E-01,1.79062E-01
5.657234E+01,-1.177895E-01,1.769886E-01
5.660568E+01,-1.195838E-01,1.734059E-01
5.663901E+01,-1.211486E-01,1.68822E-01
5.667235E+01,-1.225664E-01,1.627125E-01
5.670569E+01,-1.236545E-01,1.560249E-01
5.673902E+01,-1.248952E-01,1.480799E-01
5.677236E+01,-1.258578E-01,1.397394E-01
5.68057E+01,-1.268809E-01,1.309592E-01
5.683903E+01,-1.27263E-01,1.217352E-01
5.687237E+01,-1.278024E-01,1.121386E-01
5.690571E+01,-1.278253E-01,1.026061E-01
5.693904E+01,-1.277864E-01,9.326624E-02
5.697238E+01,-1.274846E-01,8.467602E-02
5.700572E+01,-1.272567E-01,7.672935E-02
5.703905E+01,-1.267131E-01,6.947507E-02
5.707239E+01,-1.257977E-01,6.345845E-02
5.710573E+01,-1.252426E-01,5.832877E-02
5.713906E+01,-1.241215E-01,5.470003E-02
5.71724E+01,-1.231429E-01,5.184087E-02
5.720574E+01,-1.222318E-01,5.067872E-02
5.723907E+01,-1.212611E-01,5.086512E-02
5.727241E+01,-1.202196E-01,5.290267E-02
5.730575E+01,-1.196543E-01,5.602443E-02
5.733908E+01,-1.187343E-01,6.045274E-02
5.737242E+01,-1.183534E-01,6.602291E-02
5.740576E+01,-1.175983E-01,7.26163E-02
5.743909E+01,-1.171686E-01,8.049624E-02
5.747243E+01,-1.169073E-01,8.919664E-02
5.750577E+01,-1.163027E-01,9.839829E-02
5.75391E+01,-1.15935E-01,1.07776E-01
5.757244E+01,-1.158144E-01,1.174346E-01
5.760578E+01,-1.157852E-01,1.270947E-01
5.763911E+01,-1.157198E-01,1.36402E-01
5.767245E+01,-1.15801E-01,1.450346E-01
5.770579E+01,-1.158313E-01,1.53434E-01
5.773912E+01,-1.158151E-01,1.609948E-01
5.777246E+01,-1.157741E-01,1.673098E-01
5.78058E+01,-1.158995E-01,1.723533E-01
5.783913E+01,-1.159671E-01,1.765965E-01
5.787247E+01,-1.15881E-01,1.792391E-01
5.790581E+01,-1.159018E-01,1.807363E-01
5.793914E+01,-1.160432E-01,1.807647E-01
5.797248E+01,-1.161207E-01,1.793349E-01
5.800582E+01,-1.161453E-01,1.765973E-01
5.803915E+01,-1.161571E-01,1.726085E-01
5.807249E+01,-1.162447E-01,1.672253E-01
5.810583E+01,-1.162359E-01,1.608041E-01
5.813916E+01,-1.163988E-01,1.534114E-01
5.81725E+01,-1.163865E-01,1.454869E-01
5.820584E+01,-1.164639E-01,1.367409E-01
5.823918E+01,-1.16516E-01,1.276324E-01
5.827251E+01,-1.167753E-01,1.178659E-01
5.830585E+01,-1.16809E-01,1.081922E-01
5.833919E+01,-1.169252E-01,9.859367E-02
5.837252E+01,-1.171113E-01,8.986714E-02
5.840586E+01,-1.177961E-01,8.122926E-02
5.84392E+01,-1.182827E-01,7.332328E-02
5.847253E+01,-1.188632E-01,6.668695E-02
5.850587E+01,-1.19502E-01,6.112594E-02
5.853921E+01,-1.202295E-01,5.662061E-02
5.857254E+01,-1.210896E-01,5.35404E-02
5.860588E+01,-1.21819E-01,5.196738E-02
5.863922E+01,-1.227363E-01,5.141946E-02
5.867255E+01,-1.232879E-01,5.250513E-02
5.870589E+01,-1.244683E-01,5.502786E-02
5.873923E+01,-1.253493E-01,5.891487E-02
5.877256E+01,-1.260162E-01,6.387623E-02
5.88059E+01,-1.267612E-01,7.022754E-02
5.883924E+01,-1.273284E-01,7.711315E-02
5.887257E+01,-1.277843E-01,8.506255E-02
5.890591E+01,-1.280904E-01,9.372068E-02
5.893925E+01,-1.279341E-01,1.029382E-01
5.897258E+01,-1.278753E-01,1.123418E-01
5.900592E+01,-1.275277E-01,1.215994E-01
5.903926E+01,-1.268625E-01,1.311169E-01
5.907259E+01,-1.260592E-01,1.400294E-01
5.910593E+01,-1.250938E-01,1.484939E-01
5.913927E+01,-1.239593E-01,1.561348E-01
5.91726E+01,-1.224296E-01,1.627453E-01
5.920594E+01,-1.210258E-01,1.683083E-01
5.923928E+01,-1.193411E-01,1.7291E-01
5.927261E+01,-1.177158E-01,1.760417E-01
5.930595E+01,-1.161593E-01,1.783647E-01
5.933929E+01,-1.145159E-01,1.789098E-01
5.937262E+01,-1.129043E-01,1.786699E-01
5.940596E+01,-1.115528E-01,1.764179E-01
5.94393E+01,-1.101639E-01,1.733779E-01
5.947263E+01,-1.087984E-01,1.689185E-01
5.950597E+01,-1.077383E-01,1.634838E-01
5.953931E+01,-1.065113E-01,1.570418E-01
5.957264E+01,-1.055611E-01,1.494242E-01
5.960598E+01,-1.046791E-01,1.413549E-01
5.963932E+01,-1.044647E-01,1.325239E-01
5.967265E+01,-1.044014E-01,1.234521E-01
5.970599E+01,-1.043432E-01,1.139968E-01
5.973933E+01,-1.045232E-01,1.045413E-01
5.977266E+01,-1.054374E-01,9.560748E-02
5.9806E+01,-1.064945E-01,8.688899E-02
5.983934E+01,-1.078316E-01,7.901411E-02
5.987267E+01,-1.095824E-01,7.200775E-02
5.990601E+01,-1.112393E-01,6.63387E-02
5.993935E+01,-1.132312E-01,6.148023E-02
5.997268E+01,-1.158084E-01,5.760386E-02
6.000602E+01,-1.186527E-01,5.499676E-02
6.003936E+01,-1.21468E-01,5.418572E-02
6.007269E+01,-1.242954E-01,5.449311E-02
6.010603E+01,-1.271033E-01,5.610782E-02
6.013937E+01,-1.29747E-01,5.887671E-02
6.01727E+01,-1.319261E-01,6.306285E-02
6.020604E+01,-1.341575E-01,6.836462E-02
6.023938E+01,-1.361653E-01,7.467304E-02
6.027271E+01,-1.376451E-01,8.229349E-02
6.030605E+01,-1.38935E-01,8.996102E-02
6.033939E+01,-1.396788E-01,9.846625E-02
6.037272E+01,-1.402663E-01,1.071184E-01
6.040606E+01,-1.402411E-01,1.161745E-01
6.04394E+01,-1.397195E-01,1.250049E-01
6.047273E+01,-1.388566E-01,1.336932E-01
6.050607E+01,-1.374802E-01,1.416103E-01
6.053941E+01,-1.355392E-01,1.494175E-01
6.057274E+01,-1.333561E-01,1.564326E-01
6.060608E+01,-1.307821E-01,1.626419E-01
6.063942E+01,-1.275636E-01,1.676498E-01
6.067275E+01,-1.245325E-01,1.715803E-01
6.070609E+01,-1.211695E-01,1.740873E-01
6.073943E+01,-1.175806E-01,1.755198E-01
6.077276E+01,-1.142034E-01,1.754337E-01
6.08061E+01,-1.106736E-01,1.742828E-01
6.083944E+01,-1.073901E-01,1.716425E-01
6.087277E+01,-1.042636E-01,1.679407E-01
6.090611E+01,-1.012484E-01,1.63178E-01
6.093945E+01,-9.854437E-02,1.572682E-01
6.097278E+01,-9.631438E-02,1.505226E-01
6.100612E+01,-9.463296E-02,1.429668E-01
6.103946E+01,-9.352158E-02,1.351101E-01
6.107279E+01,-9.282422E-02,1.265981E-01
6.110613E+01,-9.24276E-02,1.176648E-01
6.113947E+01,-9.272009E-02,1.09E-01
6.11728E+01,-9.339052E-02,1.006386E-01
6.120614E+01,-9.505343E-02,9.243443E-02
6.123948E+01,-9.692235E-02,8.486762E-02
6.127281E+01,-9.936486E-02,7.790288E-02
6.130615E+01,-1.023349E-01,7.203945E-02
6.133949E+01,-1.056544E-01,6.714118E-02
6.137282E+01,-1.091418E-01,6.325838E-02
6.140616E+01,-1.131778E-01,6.011512E-02
6.14395E+01,-1.175976E-01,5.856331E-02
6.147283E+01,-1.221511E-01,5.817604E-02
6.150617E+01,-1.262925E-01,5.939978E-02
6.153951E+01,-1.305839E-01,6.155749E-02
6.157284E+01,-1.346604E-01,6.493355E-02
6.160618E+01,-1.38304E-01,6.967397E-02
