Time,mass A x axis,mass B x axis
6.50066E+00,-2.079886E-02,2.51552E-02
6.533997E+00,-1.708228E-02,2.447794E-02
6.567334E+00,-1.439898E-02,2.27519E-02
6.60067E+00,-1.373333E-02,2.055858E-02
6.634007E+00,-1.537961E-02,1.879071E-02
6.667344E+00,-1.903481E-02,1.792907E-02
6.70068E+00,-2.342888E-02,1.799824E-02
6.734017E+00,-2.70401E-02,1.866401E-02
6.767354E+00,-2.876389E-02,1.961082E-02
6.800691E+00,-2.813384E-02,2.046627E-02
6.834027E+00,-2.528124E-02,2.10581E-02
6.867364E+00,-2.100275E-02,2.122092E-02
6.900701E+00,-1.659755E-02,2.109973E-02
6.934037E+00,-1.355035E-02,2.094548E-02
6.967374E+00,-1.292549E-02,2.107141E-02
7.000711E+00,-1.480465E-02,2.14734E-02
7.034048E+00,-1.864315E-02,2.18487E-02
7.067384E+00,-2.304889E-02,2.185176E-02
7.100721E+00,-2.669147E-02,2.128233E-02
7.134058E+00,-2.847123E-02,2.02164E-02
7.167394E+00,-2.798229E-02,1.888979E-02
7.200731E+00,-2.527147E-02,1.773378E-02
7.234068E+00,-2.127241E-02,1.715602E-02
7.267405E+00,-1.732409E-02,1.759849E-02
7.300741E+00,-1.472111E-02,1.911085E-02
7.334078E+00,-1.430409E-02,2.152079E-02
7.367415E+00,-1.596175E-02,2.392488E-02
7.400751E+00,-1.894976E-02,2.534682E-02
7.434088E+00,-2.234669E-02,2.538631E-02
7.467425E+00,-2.504513E-02,2.388312E-02
7.500762E+00,-2.631493E-02,2.117813E-02
7.534098E+00,-2.58804E-02,1.795438E-02
7.567435E+00,-2.395373E-02,1.528755E-02
7.600772E+00,-2.124767E-02,1.407775E-02
7.634109E+00,-1.886144E-02,1.48718E-02
7.667445E+00,-1.752442E-02,1.768509E-02
7.700782E+00,-1.745353E-02,2.150904E-02
7.734119E+00,-1.841435E-02,2.515067E-02
7.767455E+00,-1.990114E-02,2.736613E-02
7.800792E+00,-2.139383E-02,2.755402E-02
7.834129E+00,-2.243212E-02,2.562785E-02
7.867466E+00,-2.276353E-02,2.209181E-02
7.900802E+00,-2.238993E-02,1.785139E-02
7.934139E+00,-2.166151E-02,1.434575E-02
7.967476E+00,-2.104141E-02,1.276551E-02
8.000812E+00,-2.089691E-02,1.371251E-02
8.034149E+00,-2.120727E-02,1.691352E-02
8.067486E+00,-2.159368E-02,2.114872E-02
8.100823E+00,-2.17471E-02,2.502574E-02
8.134159E+00,-2.142553E-02,2.749814E-02
8.167496E+00,-2.06499E-02,2.785013E-02
8.200833E+00,-1.969423E-02,2.612153E-02
8.234169E+00,-1.889287E-02,2.260618E-02
8.267506E+00,-1.861966E-02,1.852722E-02
8.300843E+00,-1.921748E-02,1.515182E-02
8.33418E+00,-2.070251E-02,1.363445E-02
8.367516E+00,-2.279928E-02,1.441151E-02
8.400853E+00,-2.458811E-02,1.70698E-02
8.43419E+00,-2.53754E-02,2.058985E-02
8.467526E+00,-2.476914E-02,2.381822E-02
8.500863E+00,-2.28474E-02,2.580669E-02
8.5342E+00,-2.011858E-02,2.620572E-02
8.567537E+00,-1.738084E-02,2.492027E-02
8.600873E+00,-1.555366E-02,2.237319E-02
8.63421E+00,-1.538805E-02,1.951433E-02
8.667547E+00,-1.708014E-02,1.724083E-02
8.700883E+00,-2.034805E-02,1.632022E-02
8.73422E+00,-2.390032E-02,1.676483E-02
8.767557E+00,-2.675129E-02,1.816502E-02
8.800894E+00,-2.781646E-02,2.003747E-02
8.83423E+00,-2.679747E-02,2.172735E-02
8.867567E+00,-2.382599E-02,2.277022E-02
8.900904E+00,-1.986239E-02,2.301528E-02
8.934241E+00,-1.607627E-02,2.248925E-02
8.967577E+00,-1.377885E-02,2.152673E-02
9.000914E+00,-1.373096E-02,2.064782E-02
9.034251E+00,-1.594873E-02,2.016195E-02
9.067587E+00,-1.987694E-02,2.003852E-02
9.100924E+00,-2.409222E-02,2.009072E-02
9.134261E+00,-2.726008E-02,2.008518E-02
9.167598E+00,-2.850856E-02,1.994296E-02
9.200934E+00,-2.732196E-02,1.96345E-02
9.234271E+00,-2.422551E-02,1.935135E-02
9.267608E+00,-2.007707E-02,1.918014E-02
